x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\114.png,7,6.160717e-07,1.6795905e-06,5.73203e-06,1.056469e-06,1.5807784e-07,1.1937564e-07,1.2886221e-07,1.0,3.1343543e-06,9.79903e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\115.png,4,0.0059307236,9.276788e-09,1.2134269e-06,1.3915683e-06,0.9998641,4.188027e-08,0.0011275976,8.198522e-08,0.00014988513,0.0027659538
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\116.png,4,2.3614295e-07,3.9112058e-07,2.1139531e-08,2.6380306e-07,0.9999995,8.955542e-06,1.879255e-06,5.0331624e-07,1.0927537e-06,1.0993592e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\117.png,4,3.49681e-07,2.4599305e-07,2.6785742e-08,1.878485e-07,0.9999995,5.621002e-06,1.2174224e-06,6.616313e-07,1.6050886e-06,1.5488866e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\118.png,9,3.2604504e-08,5.8798137e-06,1.7011206e-06,3.0609942e-06,7.682748e-06,1.1250559e-06,4.7298784e-08,4.5301913e-06,2.446768e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\119.png,2,1.4550374e-05,5.218012e-07,0.9999993,6.061075e-08,6.570306e-08,9.132238e-08,3.229556e-05,6.795599e-05,8.12915e-06,3.0409701e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\120.png,5,2.0607955e-07,1.0135537e-05,6.8392962e-09,1.363001e-06,2.371238e-06,1.0,1.441945e-06,4.819498e-07,6.6112375e-06,3.6877989e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\121.png,4,3.510503e-06,1.0445906e-07,8.563461e-08,5.051252e-08,0.9999988,5.696118e-07,2.009832e-06,1.6794751e-06,3.2181375e-05,2.3567762e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\122.png,7,5.255904e-07,1.639269e-06,5.5206633e-06,9.98955e-07,1.3770197e-07,1.2197113e-07,1.3648881e-07,1.0,3.1625907e-06,9.604132e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\123.png,6,5.726478e-07,4.259492e-07,1.5517031e-05,1.3579458e-05,3.16558e-05,1.8052018e-06,0.99999976,1.2238957e-07,2.719988e-07,2.930246e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\124.png,7,0.000117856136,4.1125763e-06,8.0289135e-07,1.4208219e-07,0.0042753695,5.0808643e-07,1.6043317e-05,0.9999988,2.423563e-07,1.2088301e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\125.png,9,2.0100799e-07,3.6089532e-06,1.0427385e-05,1.642795e-05,6.5342033e-06,1.3834489e-06,1.43705e-08,2.3242567e-06,1.6570616e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\126.png,0,0.9999989,3.4492095e-06,1.3632568e-05,4.6898265e-07,7.6191527e-06,4.3429318e-07,8.818873e-05,1.3623288e-07,1.5757031e-06,8.708013e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\127.png,5,2.1521743e-07,1.036968e-05,6.768054e-09,1.308989e-06,2.3381808e-06,1.0,1.3957201e-06,4.7497133e-07,6.8995437e-06,3.611904e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\128.png,8,2.4323738e-06,1.960298e-05,4.206134e-06,1.7500339e-06,2.7824733e-06,2.2423815e-06,2.3538666e-06,1.3183173e-05,1.0,1.3584356e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\129.png,5,2.1297515e-07,1.0738548e-05,6.5129337e-09,1.3052854e-06,2.3575847e-06,1.0,1.4303101e-06,4.6853296e-07,7.009939e-06,3.6200352e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\130.png,6,6.863298e-06,1.3198508e-06,2.264735e-05,5.1300776e-06,2.267579e-05,5.816784e-07,1.0,1.5471018e-07,3.0227378e-07,4.2023385e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\131.png,6,1.674362e-05,5.0287954e-06,2.2055536e-05,2.6338978e-06,1.2702806e-05,1.5939502e-06,1.0,1.0113904e-07,2.0428949e-07,5.3354634e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\132.png,5,2.2212434e-07,1.1187808e-05,6.307112e-09,1.361807e-06,2.3936839e-06,1.0,1.4660791e-06,4.5327357e-07,7.1050736e-06,3.5507628e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\133.png,7,1.7795146e-06,2.1021658e-06,7.642127e-06,1.6577902e-06,3.700365e-07,1.0270158e-07,1.3485237e-07,1.0,2.8104807e-06,1.06975895e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\134.png,8,9.925499e-07,1.7627892e-05,4.678365e-06,1.8625033e-06,2.8341772e-06,2.7833755e-06,1.751747e-06,1.4958425e-05,1.0,4.9606338e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\135.png,1,7.4633826e-06,1.0,2.3629006e-07,7.5010924e-08,9.1878115e-07,7.5770395e-06,2.075827e-06,2.0305648e-05,9.0572615e-07,7.7382714e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\136.png,0,0.99999964,1.2880159e-05,1.896519e-06,1.6403325e-06,2.2139016e-06,1.2068557e-06,1.8119656e-05,2.9944448e-07,1.2942953e-06,1.1212577e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\137.png,1,4.0212708e-05,1.0,2.1645141e-07,7.931805e-08,5.381265e-06,6.024612e-06,1.919292e-06,2.701239e-05,1.0422398e-06,8.5393935e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\138.png,6,1.1557618e-06,1.5283923e-06,2.5734957e-05,5.0077047e-06,1.8747385e-05,8.253214e-07,0.9999999,3.5918637e-07,1.1939456e-07,1.75814e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\139.png,4,8.211909e-07,4.4390315e-08,2.3514309e-08,1.2709205e-07,0.9999994,1.1394202e-06,9.80875e-07,3.2191838e-06,9.506147e-06,2.8528495e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\140.png,6,5.8630876e-06,1.5710216e-06,2.1418276e-05,4.8060638e-06,1.8112054e-05,8.28024e-07,1.0,2.0704206e-07,3.9990383e-07,1.6892385e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\141.png,7,4.9273234e-07,1.6912177e-06,5.548823e-06,9.32225e-07,1.327899e-07,1.273093e-07,1.4386397e-07,1.0,3.3535082e-06,9.269085e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\142.png,3,2.3014582e-07,3.9352108e-07,4.5521438e-06,1.0,3.154098e-07,5.3896156e-06,5.29128e-07,8.2527265e-07,8.4369043e-07,2.202798e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\143.png,1,5.3099535e-07,1.0,3.1028537e-07,6.247108e-08,6.5512474e-08,9.967389e-06,2.6570026e-06,1.3688442e-05,6.6169633e-07,7.6902813e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\144.png,7,6.379866e-07,1.8166971e-06,5.494842e-06,1.0139888e-06,1.9206621e-07,1.18197626e-07,1.2634882e-07,1.0,3.497634e-06,9.518721e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\145.png,1,2.5891563e-06,1.0,2.3450156e-07,7.053051e-08,2.8762025e-07,1.18830185e-05,2.491697e-06,1.536527e-05,9.4413804e-07,7.002309e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\146.png,8,1.6868413e-06,1.8824563e-05,4.390967e-06,1.7930405e-06,2.7902906e-06,2.4517597e-06,2.0895118e-06,1.3812888e-05,1.0,9.025815e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\147.png,2,3.3512479e-06,4.59771e-06,1.0,3.168997e-06,1.6085164e-06,3.8781923e-08,2.7072967e-05,6.8749455e-06,5.083194e-06,6.3447413e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\148.png,0,0.99999964,1.5180469e-05,1.1188725e-06,2.4745593e-06,1.5164767e-06,1.7778116e-06,1.51876375e-05,6.162991e-07,1.0816896e-06,6.889674e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\149.png,2,1.0488985e-06,2.2907357e-06,0.985285,0.1978603,0.024364261,3.0045786e-08,1.0204876e-08,4.9276827e-09,5.5188233e-05,0.99980336
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\150.png,9,2.0705167e-08,6.0969187e-06,9.5293603e-07,2.0727016e-06,7.3655865e-06,1.2137301e-06,7.633953e-08,5.225654e-06,2.5094848e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\151.png,9,5.666974e-05,2.1545421e-07,3.5925937e-06,0.0025444054,1.3275496e-07,3.1438318e-05,6.16459e-07,2.840913e-07,8.50128e-06,0.9999999
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\152.png,5,2.2200848e-07,1.0601403e-05,6.5931887e-09,1.2768166e-06,2.330476e-06,1.0,1.3887789e-06,4.6672676e-07,7.176468e-06,3.5436992e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\153.png,5,1.341607e-07,1.9787876e-05,3.1914094e-09,1.9814768e-06,3.1539973e-06,1.0,2.2880654e-06,2.9919326e-07,8.520922e-06,6.013419e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\154.png,1,3.187655e-07,1.0,2.4568172e-07,7.036954e-08,2.9208767e-08,1.1413024e-05,2.881311e-06,1.2690369e-05,8.1728217e-07,6.901504e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\155.png,5,2.0716729e-07,1.1363229e-05,6.0940515e-09,1.3174651e-06,2.4104338e-06,1.0,1.4745369e-06,4.5520866e-07,7.190251e-06,3.7516897e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\156.png,6,1.7763455e-06,1.405877e-06,3.1598312e-05,4.863268e-06,1.5194575e-05,5.469107e-07,0.9999999,2.7013627e-07,8.724502e-08,3.629499e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\157.png,0,0.99999964,1.3534789e-05,9.879367e-07,2.8128059e-06,1.5936157e-06,1.2184423e-06,1.9972455e-05,6.0290733e-07,1.3579215e-06,7.2024186e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\158.png,3,1.6366761e-05,2.9795938e-06,0.96977633,0.99831414,3.0506644e-09,0.0034739622,1.6198867e-06,1.9163757e-05,2.2725369e-10,1.8777543e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\159.png,4,3.6572544e-07,2.9184275e-07,2.8132533e-08,1.8039562e-07,0.9999995,5.3656813e-06,1.4012925e-06,7.300349e-07,1.3874815e-06,1.3740981e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\160.png,4,7.529989e-07,9.599552e-08,3.9957634e-08,8.515819e-08,0.99999964,2.2178745e-06,5.230492e-07,1.2333822e-06,3.6560273e-06,3.2160886e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\161.png,6,1.0691787e-05,1.6359704e-06,2.8363316e-05,4.4028593e-06,1.1587545e-05,4.3498662e-07,1.0,1.763119e-07,1.9453196e-07,4.2660415e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\162.png,5,2.1484705e-07,1.072604e-05,6.5174697e-09,1.2812786e-06,2.3259465e-06,1.0,1.4181458e-06,4.7419329e-07,7.0821743e-06,3.6274344e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\163.png,4,4.522662e-07,1.6751194e-07,2.9525072e-08,1.4158483e-07,0.9999995,3.898655e-06,9.192333e-07,8.8989515e-07,2.2319912e-06,1.9944837e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\164.png,6,1.191388e-06,1.8287014e-06,2.2409393e-05,4.519567e-06,1.900507e-05,9.115815e-07,0.9999999,4.2767306e-07,1.411977e-07,1.4185941e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\165.png,5,2.1055577e-07,1.1122446e-05,6.3174777e-09,1.2862553e-06,2.3613493e-06,1.0,1.4426836e-06,4.7297297e-07,7.112178e-06,3.7273965e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\166.png,4,1.0062707e-06,5.1330886e-08,3.5108332e-08,8.3205805e-08,0.9999995,1.1489449e-06,6.1681004e-07,2.716662e-06,7.327564e-06,3.4833727e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\167.png,5,9.887945e-07,8.626068e-06,2.2432035e-08,4.3585255e-06,1.7364597e-06,1.0,8.2220106e-07,3.171248e-07,4.30072e-06,3.8637954e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\168.png,1,6.6495613e-07,1.0,2.7087688e-07,6.712096e-08,6.9089594e-08,1.0977489e-05,2.353155e-06,1.2869245e-05,7.6333913e-07,7.101681e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\169.png,4,2.7628084e-07,3.2013793e-07,2.2756884e-08,2.2593859e-07,0.9999995,7.3137676e-06,1.578192e-06,5.8288344e-07,1.2997441e-06,1.2845482e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\170.png,4,3.91997e-07,2.0766673e-07,2.7760425e-08,1.5973725e-07,0.9999995,4.814325e-06,1.0650557e-06,7.616404e-07,1.858442e-06,1.785176e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\171.png,7,2.3653627e-07,2.7438164e-06,2.434446e-06,7.826502e-06,1.7660858e-07,1.01527334e-07,2.3706066e-07,0.9999999,5.5404103e-06,9.320689e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\172.png,2,2.620154e-06,2.6389341e-06,1.0,2.446376e-06,2.1106904e-07,4.0328057e-08,5.6915134e-05,6.0580287e-06,1.7354383e-06,5.8737265e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\173.png,3,1.3307798e-06,7.803903e-07,6.1691517e-06,1.0,3.5149721e-06,3.1773056e-05,7.671364e-06,6.9387187e-07,5.2262487e-05,8.801377e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\174.png,2,2.5481456e-06,2.5517252e-06,1.0,2.04657e-06,1.8047908e-07,4.1888818e-08,4.2683394e-05,5.184019e-06,9.874082e-07,5.8790397e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\7\175.png,7,4.8607455e-07,1.8938641e-06,5.05315e-06,1.0743e-06,1.3424683e-07,1.211722e-07,1.3834024e-07,1.0,3.4220805e-06,9.540387e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\176.png,1,1.1346209e-06,1.0,2.5536428e-07,7.1112716e-08,1.237122e-07,9.7972725e-06,2.3397222e-06,1.4858348e-05,8.0469886e-07,7.045004e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\177.png,8,4.1549547e-06,2.0104122e-05,4.303239e-06,1.6629969e-06,2.5813656e-06,2.0903888e-06,2.708193e-06,1.1896739e-05,1.0,2.3764565e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\178.png,1,6.043084e-07,1.0,2.5508925e-07,7.1101866e-08,6.3078126e-08,1.0521612e-05,2.5150289e-06,1.37565985e-05,7.890338e-07,6.743515e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\179.png,8,2.8533975e-06,1.9756537e-05,4.378218e-06,1.7206969e-06,2.6947164e-06,2.1775754e-06,2.429323e-06,1.2402398e-05,1.0,1.6101349e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\180.png,1,3.656435e-07,1.0,2.5488765e-07,7.1098604e-08,3.6326153e-08,1.1140568e-05,2.681e-06,1.2917077e-05,7.8270233e-07,6.60954e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\181.png,8,8.924541e-07,1.734795e-05,4.745367e-06,1.8994913e-06,2.8470424e-06,2.858488e-06,1.6758321e-06,1.5206941e-05,1.0,4.3495024e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\182.png,5,1.8737312e-07,1.3246981e-05,5.215462e-09,1.4460776e-06,2.5688948e-06,1.0,1.6366104e-06,4.108845e-07,7.4994705e-06,4.201555e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\183.png,0,0.99999976,1.9500205e-05,1.118401e-06,2.2553568e-06,1.5815157e-06,2.2180818e-06,1.0658873e-05,6.269735e-07,6.051545e-07,6.45902e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\8\184.png,8,3.7435126e-07,1.4360698e-05,5.8419128e-06,2.3632958e-06,3.0079964e-06,3.8137334e-06,1.1434686e-06,1.7211454e-05,1.0,1.3387049e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\185.png,9,6.011877e-08,1.3941358e-06,1.1556611e-07,9.185584e-06,4.272949e-06,1.7313205e-06,1.0675715e-06,1.4543354e-05,3.477535e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\186.png,2,2.4408484e-06,2.334108e-06,1.0,2.1331673e-06,1.4292601e-07,4.3995076e-08,6.105576e-05,5.421981e-06,1.1192941e-06,5.718221e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\187.png,5,2.121762e-07,1.0373696e-05,6.809203e-09,1.3463549e-06,2.3509144e-06,1.0,1.4359658e-06,4.7199293e-07,6.8928744e-06,3.5948558e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\188.png,0,0.99999976,2.5937683e-05,7.4690473e-07,3.0639205e-06,1.1535727e-06,3.9055694e-06,8.195892e-06,1.0202687e-06,5.6649355e-07,4.8393067e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\189.png,1,3.141108e-06,1.0,2.4429482e-07,7.3351885e-08,3.7075006e-07,9.197855e-06,2.2102856e-06,1.6758397e-05,8.917727e-07,7.526781e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\190.png,1,7.443972e-05,1.0,1.5890416e-07,7.3110385e-08,9.15515e-06,8.995789e-06,2.842544e-06,2.4072953e-05,9.21048e-07,6.5144644e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\191.png,1,2.2244474e-06,1.0,2.5477806e-07,7.12194e-08,2.6014624e-07,9.731632e-06,2.2465424e-06,1.546882e-05,9.2873233e-07,7.815179e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\192.png,0,0.99999964,7.2261205e-06,4.163467e-06,1.1481541e-06,3.1872676e-06,6.0530454e-07,2.707542e-05,1.5725566e-07,2.9429605e-06,1.5365784e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\193.png,9,5.493174e-08,4.2138945e-06,2.6832201e-06,6.171117e-06,6.038071e-06,1.1361649e-06,3.846178e-08,4.259843e-06,2.4536846e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\0\194.png,0,0.99999976,1.9278503e-05,9.728465e-07,2.8733646e-06,1.3774352e-06,2.3784742e-06,1.1347515e-05,7.187579e-07,6.845237e-07,6.7776677e-06
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\195.png,3,7.265538e-07,7.0843026e-07,1.3976409e-06,1.0,1.825386e-07,3.0285017e-05,1.9545205e-06,3.9396232e-07,3.1004508e-06,1.0494776e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\196.png,1,3.6899793e-05,1.0,2.1618385e-07,7.8237115e-08,4.885087e-06,6.241133e-06,1.9837626e-06,2.6285676e-05,1.0692293e-06,8.6084447e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\197.png,6,9.051278e-06,1.7925582e-06,2.7734082e-05,4.3133505e-06,1.1513456e-05,5.528122e-07,1.0,1.8436808e-07,2.070016e-07,3.529782e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\4\198.png,4,3.5719722e-07,2.3484377e-07,2.6415876e-08,1.739737e-07,0.9999995,5.438081e-06,1.1821165e-06,7.0670814e-07,1.6811738e-06,1.6549471e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\199.png,2,2.5169484e-06,2.5314473e-06,1.0,2.0892905e-06,1.6826094e-07,4.2677375e-08,4.1036583e-05,5.1198917e-06,8.7258815e-07,5.808663e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\200.png,3,1.6623164e-05,1.927846e-06,1.8452389e-06,1.0,1.7430467e-07,0.00014200738,2.8408034e-05,3.555194e-07,0.004525473,2.5086661e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\6\201.png,6,1.3997097e-06,1.2359421e-06,3.1518917e-05,5.351005e-06,1.4943127e-05,6.2403797e-07,0.9999999,3.0200954e-07,8.268421e-08,3.250274e-08
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\202.png,1,1.5381587e-05,1.0,2.3029882e-07,7.7730654e-08,1.9365582e-06,6.7128194e-06,2.0502055e-06,2.3233672e-05,9.574059e-07,8.146295e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\203.png,1,3.3960734e-07,1.0,2.6972413e-07,6.6556964e-08,3.067622e-08,1.2097562e-05,2.6421574e-06,1.1575075e-05,7.9187276e-07,7.3633134e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\1\204.png,1,6.0673083e-06,1.0,2.4258452e-07,7.433724e-08,7.8696115e-07,7.3600036e-06,2.3449336e-06,2.0895932e-05,8.693355e-07,7.868441e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\3\205.png,3,4.791958e-07,8.047403e-07,2.3975037e-06,1.0,1.301179e-06,4.414556e-06,7.225565e-07,6.205537e-07,1.1856526e-06,1.1381308e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\206.png,9,2.9506268e-08,5.7080065e-06,1.350886e-06,2.8439922e-06,7.4741733e-06,1.1585153e-06,5.86273e-08,4.8750203e-06,2.4885433e-06,1.0
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\5\207.png,5,2.4083744e-07,3.1370275e-06,2.4396883e-08,2.7646904e-06,1.0552476e-06,1.0,3.1333889e-06,1.519992e-07,1.5856385e-06,1.3585767e-05
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\2\208.png,2,2.2672068e-06,4.7860162e-06,1.0,3.1768132e-06,5.838542e-07,5.6232256e-08,4.9081376e-05,5.0171748e-06,2.096072e-06,5.1761907e-07
C:\app\neural_network_console_140\samples\sample_dataset\mnist\validation\9\209.png,9,2.0741913e-07,2.3460072e-06,3.3631936e-06,1.3935542e-05,4.476709e-06,2.1459468e-06,4.32284e-08,2.8565394e-06,1.2635586e-06,1.0
